samples,times,losses,model
45100,262,0.5936999917030334,MabEpsilonGreedy
45200,263,0.595300018787384,MabEpsilonGreedy
45300,263,0.595300018787384,MabEpsilonGreedy
45400,264,0.5963000059127808,MabEpsilonGreedy
45500,264,0.5982999801635742,MabEpsilonGreedy
45600,265,0.598800003528595,MabEpsilonGreedy
45700,265,0.5992000102996826,MabEpsilonGreedy
45800,266,0.5993000268936157,MabEpsilonGreedy
45900,266,0.5989999771118164,MabEpsilonGreedy
46000,267,0.5992000102996826,MabEpsilonGreedy
46100,268,0.5985999703407288,MabEpsilonGreedy
46200,268,0.5981000065803528,MabEpsilonGreedy
46300,269,0.5982999801635742,MabEpsilonGreedy
46400,269,0.597000002861023,MabEpsilonGreedy
46500,270,0.5950999855995178,MabEpsilonGreedy
46600,270,0.5928000211715698,MabEpsilonGreedy
46700,271,0.5911999940872192,MabEpsilonGreedy
46800,272,0.5878999829292297,MabEpsilonGreedy
46900,272,0.5863999724388123,MabEpsilonGreedy
47000,273,0.5856999754905701,MabEpsilonGreedy
47100,273,0.583899974822998,MabEpsilonGreedy
47200,274,0.5839999914169312,MabEpsilonGreedy
47300,275,0.585099995136261,MabEpsilonGreedy
47400,275,0.5856999754905701,MabEpsilonGreedy
47500,276,0.5895000100135803,MabEpsilonGreedy
47600,276,0.5939000248908997,MabEpsilonGreedy
47700,277,0.5981000065803528,MabEpsilonGreedy
47800,277,0.5996999740600586,MabEpsilonGreedy
47900,278,0.6053000092506409,MabEpsilonGreedy
48000,279,0.6105999946594238,MabEpsilonGreedy
48100,279,0.6126999855041504,MabEpsilonGreedy
48200,280,0.6132000088691711,MabEpsilonGreedy
48300,280,0.6133000254631042,MabEpsilonGreedy
48400,281,0.6104999780654907,MabEpsilonGreedy
48500,282,0.6101999878883362,MabEpsilonGreedy
48600,282,0.6098999977111816,MabEpsilonGreedy
48700,283,0.6108999848365784,MabEpsilonGreedy
48800,283,0.6092000007629395,MabEpsilonGreedy
48900,284,0.6069999933242798,MabEpsilonGreedy
49000,284,0.6061000227928162,MabEpsilonGreedy
49100,285,0.605400025844574,MabEpsilonGreedy
49200,285,0.6047000288963318,MabEpsilonGreedy
49300,286,0.6072999835014343,MabEpsilonGreedy
49400,287,0.6074000000953674,MabEpsilonGreedy
49500,287,0.6061999797821045,MabEpsilonGreedy
49600,288,0.6047999858856201,MabEpsilonGreedy
49700,288,0.605400025844574,MabEpsilonGreedy
49800,289,0.6068000197410583,MabEpsilonGreedy
49900,289,0.6062999963760376,MabEpsilonGreedy
50000,290,0.6074000000953674,MabEpsilonGreedy
50100,291,0.607699990272522,MabEpsilonGreedy
50200,291,0.6079000234603882,MabEpsilonGreedy
50300,292,0.6055999994277954,MabEpsilonGreedy
50400,292,0.6029000282287598,MabEpsilonGreedy
50500,293,0.6004999876022339,MabEpsilonGreedy
50600,293,0.597100019454956,MabEpsilonGreedy
50700,294,0.5945000052452087,MabEpsilonGreedy
50800,295,0.5922999978065491,MabEpsilonGreedy
50900,295,0.5918999910354614,MabEpsilonGreedy
51000,296,0.5896999835968018,MabEpsilonGreedy
51100,296,0.5863000154495239,MabEpsilonGreedy
51200,297,0.5845000147819519,MabEpsilonGreedy
51300,298,0.5837000012397766,MabEpsilonGreedy
51400,298,0.5863000154495239,MabEpsilonGreedy
51500,299,0.588699996471405,MabEpsilonGreedy
51600,299,0.5896999835968018,MabEpsilonGreedy
51700,300,0.5936999917030334,MabEpsilonGreedy
51800,301,0.5964000225067139,MabEpsilonGreedy
51900,301,0.6014999747276306,MabEpsilonGreedy
52000,302,0.6046000123023987,MabEpsilonGreedy
52100,302,0.609000027179718,MabEpsilonGreedy
52200,303,0.6139000058174133,MabEpsilonGreedy
52300,304,0.6205000281333923,MabEpsilonGreedy
52400,304,0.6237999796867371,MabEpsilonGreedy
52500,305,0.6251000165939331,MabEpsilonGreedy
52600,305,0.6265000104904175,MabEpsilonGreedy
52700,306,0.6290000081062317,MabEpsilonGreedy
52800,306,0.6322000026702881,MabEpsilonGreedy
52900,307,0.6330999732017517,MabEpsilonGreedy
53000,308,0.6355999708175659,MabEpsilonGreedy
53100,308,0.6365000009536743,MabEpsilonGreedy
53200,309,0.6395999789237976,MabEpsilonGreedy
53300,310,0.6406999826431274,MabEpsilonGreedy
53400,310,0.6432999968528748,MabEpsilonGreedy
53500,311,0.6456999778747559,MabEpsilonGreedy
53600,311,0.6471999883651733,MabEpsilonGreedy
53700,312,0.6470999717712402,MabEpsilonGreedy
